LOCAL_DATE,mean_temp,mean_prec,,,,
27/09/1985 00:00,9.284615385,138.6,27/09/1985,70.31683168,47.22167488,0.178186275
28/09/1985 00:00,10.42307692,5.6,28/09/1985,67.67326733,45.8019802,0.094264706
29/09/1985 00:00,10.07692308,0,29/09/1985,66.83743842,45.25123153,0.237892157
30/09/1985 00:00,11.37692308,2.6,30/09/1985,66.49751244,44.95544554,0.16591133
01/10/1985 00:00,10.59230769,50.9,01/10/1985,66.08415842,43.8019802,0.159458128
02/10/1985 00:00,9.884615385,16.3,02/10/1985,68.56716418,45.68656716,0.086551724
03/10/1985 00:00,8.969230769,3.4,03/10/1985,71.78217822,48.0199005,0.098719212
04/10/1985 00:00,7.830769231,8.4,04/10/1985,70.34,49.84079602,0.155990099
05/10/1985 00:00,8.892307692,47.7,05/10/1985,67.62311558,45.25247525,0.079655172
06/10/1985 00:00,6.961538462,26.6,06/10/1985,67.12871287,42.24875622,0.041435644
07/10/1985 00:00,5.907692308,8.2,07/10/1985,67.84158416,42.89054726,0.06549505
08/10/1985 00:00,4.838461538,14.3,08/10/1985,66.28217822,45.925,0.053564356
09/10/1985 00:00,7.438461538,13.8,09/10/1985,65.14851485,46.355,0.132857143
10/10/1985 00:00,8.038461538,107.3,10/10/1985,67.93069307,46.96534653,0.092376238
11/10/1985 00:00,5.330769231,12.6,11/10/1985,68.13861386,48.2029703,0.080246305
12/10/1985 00:00,5.153846154,23.1,12/10/1985,70.7960199,49.85572139,0.095643564
13/10/1985 00:00,5.707692308,52.5,13/10/1985,70.45273632,50.835,0.072315271
14/10/1985 00:00,5.953846154,18.5,14/10/1985,70.45049505,50.66831683,0.160049505
15/10/1985 00:00,6.915384615,95.6,15/10/1985,70.79104478,49.26732673,0.11591133
16/10/1985 00:00,5.776923077,21.2,16/10/1985,69.53731343,46.23267327,0.042660099
17/10/1985 00:00,5.461538462,4.8,17/10/1985,70.38118812,47.88118812,0.052068966
18/10/1985 00:00,7.469230769,21.1,18/10/1985,71.47029703,51.54455446,0.183103448
19/10/1985 00:00,8.923076923,37.7,19/10/1985,70.56218905,51.56218905,0.178663366
20/10/1985 00:00,5.576923077,22.4,20/10/1985,68.92574257,50.585,0.13509901
21/10/1985 00:00,5.761538462,15.2,21/10/1985,66.71641791,49.96517413,0.192807882
22/10/1985 00:00,6.923076923,8.2,22/10/1985,66.98,51.075,0.12364532
23/10/1985 00:00,6.676923077,8.4,23/10/1985,70.45544554,52.28358209,0.116896552
24/10/1985 00:00,7,57.9,24/10/1985,71.76237624,51.4009901,0.101034483
25/10/1985 00:00,6.392307692,21.2,25/10/1985,71.905,47.70149254,0.015123153
26/10/1985 00:00,4.284615385,28.7,26/10/1985,70.86633663,46.73134328,0.027623762
27/10/1985 00:00,5.215384615,39.4,27/10/1985,69.45544554,46.39800995,0.136039604
28/10/1985 00:00,3.146153846,9.8,28/10/1985,65.5920398,46.49,0.170344828
29/10/1985 00:00,0.438461538,3.4,29/10/1985,61.14,42.45049505,0.163349754
30/10/1985 00:00,1.646153846,9.8,30/10/1985,59.76237624,41.58910891,0.135566502
31/10/1985 00:00,2.023076923,15.7,31/10/1985,60.73631841,43.62871287,0.225270936
01/11/1985 00:00,2.730769231,46.2,01/11/1985,61.6281407,44.85279188,0.26195
02/11/1985 00:00,4.123076923,28.6,02/11/1985,60.28282828,43.30653266,0.0796
03/11/1985 00:00,3.338461538,31.6,03/11/1985,60.32663317,42.98989899,0.1242
04/11/1985 00:00,2.738461538,33.4,04/11/1985,59.87309645,40.20304569,0.225477387
05/11/1985 00:00,2.376923077,25,05/11/1985,59.43718593,39.73737374,0.167979798
06/11/1985 00:00,2.061538462,142.4,06/11/1985,59.34170854,39.13065327,0.04959799
07/11/1985 00:00,0.438461538,32.2,07/11/1985,58.97474747,36.58291457,0.033768844
08/11/1985 00:00,-0.961538462,12.4,08/11/1985,57.10050251,35.38190955,0.037085427
09/11/1985 00:00,-4.392307692,40.8,09/11/1985,55.77777778,37.34517766,0.134472362
10/11/1985 00:00,-5.284615385,60.2,10/11/1985,54.69191919,38.96464646,0.115050505
11/11/1985 00:00,-6.230769231,16,11/11/1985,52.13567839,37.88888889,0.090808081
12/11/1985 00:00,-4.207692308,36,12/11/1985,54.5959596,40.21717172,0.154773869
13/11/1985 00:00,-1.023076923,69.1,13/11/1985,56.78894472,41.45959596,0.1047
14/11/1985 00:00,-2.430769231,30.9,14/11/1985,55.98492462,39.06030151,0.124723618
15/11/1985 00:00,-3.338461538,46.6,15/11/1985,53.9798995,37.13705584,0.16975
16/11/1985 00:00,-5.507692308,19.6,16/11/1985,54.32323232,37.54271357,0.221161616
17/11/1985 00:00,-5.261538462,43.7,17/11/1985,56.4120603,38.35714286,0.087889447
18/11/1985 00:00,-4.730769231,31.6,18/11/1985,58.65829146,40.26767677,0.233919598
19/11/1985 00:00,-4.746153846,40.6,19/11/1985,56.5678392,36.42424242,0.15305
20/11/1985 00:00,-3.607692308,8,20/11/1985,49.80203046,30.68686869,0.064848485
21/11/1985 00:00,-7.446153846,1.2,21/11/1985,45.19095477,28.08040201,0.135252525
22/11/1985 00:00,-10.35384615,33,22/11/1985,44.83417085,29.03030303,0.179949749
23/11/1985 00:00,-8.438461538,4.3,23/11/1985,44.54314721,26.78061224,0.041909548
24/11/1985 00:00,-10.34615385,6.7,24/11/1985,44.06030151,28.68877551,0.09145
25/11/1985 00:00,-13.73076923,7,25/11/1985,48.18592965,32.52791878,0.111
26/11/1985 00:00,-15.51538462,9.8,26/11/1985,50.5879397,33.52763819,0.1979
27/11/1985 00:00,-13.49230769,3,27/11/1985,46.21212121,32.00505051,0.200251256
28/11/1985 00:00,-12.66923077,5.3,28/11/1985,42.35175879,30.2020202,0.187939698
29/11/1985 00:00,-13.3,0.7,29/11/1985,40.35175879,29.89949749,0.13395
30/11/1985 00:00,-12.00769231,5,30/11/1985,42.12562814,30.45685279,0.193366834
01/12/1985 00:00,-10.64615385,26.7,01/12/1985,42.45771144,25.84924623,0.272425743
02/12/1985 00:00,-9.253846154,94.6,02/12/1985,36.54,18.43,0.119901478
03/12/1985 00:00,-10.27692308,29.8,03/12/1985,38.72772277,19.54726368,0.018358209
04/12/1985 00:00,-7.115384615,9.8,04/12/1985,44.16915423,26.525,0.019059406
05/12/1985 00:00,-4.469230769,5.4,05/12/1985,44.66336634,27.81188119,0.065714286
06/12/1985 00:00,-4.184615385,0.4,06/12/1985,43.32178218,26.15346535,0.035990099
07/12/1985 00:00,-5.838461538,26,07/12/1985,45.65841584,27.58208955,0.036059113
08/12/1985 00:00,-5.253846154,6,08/12/1985,47.24257426,29.74752475,0.024009901
09/12/1985 00:00,-5.607692308,2.1,09/12/1985,46.76732673,30.1641791,0.050098522
10/12/1985 00:00,-5.969230769,9.2,10/12/1985,45.58910891,28.63366337,0.103596059
11/12/1985 00:00,-6.338461538,10.5,11/12/1985,41.93034826,25.45049505,0.236386139
12/12/1985 00:00,-8.753846154,20.6,12/12/1985,38.37313433,23.48258706,0.167832512
13/12/1985 00:00,-8.069230769,31.6,13/12/1985,34.65671642,17.03960396,0.171831683
14/12/1985 00:00,-7,49.3,14/12/1985,35.4950495,11.935,0.015714286
15/12/1985 00:00,-9.307692308,15.3,15/12/1985,38.8019802,16.71287129,0.006157635
16/12/1985 00:00,-8.138461538,18.5,16/12/1985,40.49009901,20.13432836,0.017142857
17/12/1985 00:00,-7.838461538,24.2,17/12/1985,38.91089109,18.32178218,0.021428571
18/12/1985 00:00,-8.7,34.7,18/12/1985,34.35323383,13.88613861,0.006782178
19/12/1985 00:00,-10.69230769,10.8,19/12/1985,34.56930693,13.65346535,0.011477833
20/12/1985 00:00,-9.207692308,1.7,20/12/1985,35.44059406,15.86069652,0.012970297
21/12/1985 00:00,-6.246153846,8.3,21/12/1985,37.68811881,16.16,0.005
22/12/1985 00:00,-4.576923077,13.6,22/12/1985,45.14925373,22.20895522,0.01182266
23/12/1985 00:00,-3.723076923,32.8,23/12/1985,47.53960396,27.19402985,0.025049505
24/12/1985 00:00,-4.138461538,15.3,24/12/1985,42.13930348,20.45273632,0.025643564
25/12/1985 00:00,-4.692307692,38.6,25/12/1985,33.12437811,12.41584158,0.015862069
26/12/1985 00:00,-8.592307692,20.2,26/12/1985,37.67661692,14.17910448,0.023004926
27/12/1985 00:00,-8.692307692,17.1,27/12/1985,40.44059406,19.93564356,0.033004926
28/12/1985 00:00,-7.215384615,13.6,28/12/1985,39.26237624,19.97029703,0.040591133
29/12/1985 00:00,-7.107692308,13.6,29/12/1985,41.1039604,20.795,0.012227723
30/12/1985 00:00,-6.861538462,15.6,30/12/1985,46.16336634,22.41089109,0.01270936
31/12/1985 00:00,-4.715384615,10.5,31/12/1985,45.92079208,25.875,0.065643564
01/01/1986 00:00,-5.7,34.1,01/01/1986,45.04975124,25.64179104,0.052178218
02/01/1986 00:00,-8.123076923,18.6,02/01/1986,48.19402985,27.8159204,0.048457711
03/01/1986 00:00,-8.930769231,76.8,03/01/1986,48,29.73134328,0.05460396
04/01/1986 00:00,-9.223076923,56.7,04/01/1986,43.545,26.49253731,0.068656716
05/01/1986 00:00,-9.776923077,82.9,05/01/1986,41.755,22.12,0.063564356
06/01/1986 00:00,-9.746153846,28.3,06/01/1986,39.05,18.58883249,0.022437811
07/01/1986 00:00,-10.69230769,4.6,07/01/1986,35.24120603,17.06965174,0.028465347
08/01/1986 00:00,-7.869230769,5.8,08/01/1986,37.90049751,16.10945274,0.051386139
09/01/1986 00:00,-3.753846154,20.8,09/01/1986,46.39303483,23.70646766,0.043366337
10/01/1986 00:00,-1.315384615,9.2,10/01/1986,48.735,29.075,0.097871287
11/01/1986 00:00,-3.576923077,2.2,11/01/1986,51.7960199,27.905,0.012574257
12/01/1986 00:00,-2.1,2,12/01/1986,52.74,27.045,0.011980198
13/01/1986 00:00,-2.861538462,22.1,13/01/1986,45.50248756,22.91542289,0.012772277
14/01/1986 00:00,-8.038461538,32.2,14/01/1986,43.78,21.67336683,0.020841584
15/01/1986 00:00,-10.45384615,34.2,15/01/1986,46.26,22.17910448,0.028861386
16/01/1986 00:00,-7.753846154,7.7,16/01/1986,53.5920398,28.64,0.061930693
17/01/1986 00:00,-3.946153846,19.2,17/01/1986,55.86432161,36.73869347,0.056368159
18/01/1986 00:00,0.369230769,57.6,18/01/1986,56.50248756,38.97979798,0.100995025
19/01/1986 00:00,-0.184615385,53.4,19/01/1986,53.75,35.765,0.1483
20/01/1986 00:00,-1.361538462,141,20/01/1986,51.85572139,32.75124378,0.06980198
21/01/1986 00:00,-4.223076923,18.1,21/01/1986,53.20895522,30.6,0.014079602
22/01/1986 00:00,-5.684615385,27.2,22/01/1986,50.21105528,28.00995025,0.047029703
23/01/1986 00:00,-8.353846154,13.6,23/01/1986,47.855,26.00497512,0.021386139
24/01/1986 00:00,-9.907692308,7.1,24/01/1986,47.00497512,28.325,0.021138614
25/01/1986 00:00,-8.461538462,23.4,25/01/1986,46.5721393,29.225,0.115
26/01/1986 00:00,-3.646153846,59,26/01/1986,42.295,21.23383085,0.164577114
27/01/1986 00:00,-2.746153846,93.2,27/01/1986,35.61928934,13.72139303,0.062623762
28/01/1986 00:00,-8.246153846,31.2,28/01/1986,40.73631841,16.95522388,0.013762376
29/01/1986 00:00,-10.08461538,16.9,29/01/1986,43.89,23.52,0.06945
30/01/1986 00:00,-9.307692308,33.9,30/01/1986,44.42,24.68,0.060696517
31/01/1986 00:00,-7.630769231,5,31/01/1986,48.87562189,28.15422886,0.049054726
01/02/1986 00:00,-8.392307692,35.2,01/02/1986,53.35643564,32.76119403,0.081231527
02/02/1986 00:00,-4.907692308,40.2,02/02/1986,54.78217822,37.54950495,0.089753695
03/02/1986 00:00,-5.853846154,10.8,03/02/1986,52.18811881,37.72139303,0.183316832
04/02/1986 00:00,-10.03076923,23,04/02/1986,52.01980198,38.07425743,0.293960396
05/02/1986 00:00,-7.253846154,31.2,05/02/1986,50.33168317,36.84653465,0.179359606
06/02/1986 00:00,-10.12307692,13.7,06/02/1986,45.355,31.895,0.15970297
07/02/1986 00:00,-12.03846154,8.6,07/02/1986,40.5990099,25.79207921,0.076600985
08/02/1986 00:00,-10.70769231,2.5,08/02/1986,37.51256281,23.44554455,0.076782178
09/02/1986 00:00,-10.40769231,1,09/02/1986,35.28855721,20.34,0.045940594
10/02/1986 00:00,-10.89230769,4.2,10/02/1986,33.63,17.83168317,0.107635468
11/02/1986 00:00,-10.53076923,0.8,11/02/1986,31.5049505,14.1980198,0.079207921
12/02/1986 00:00,-10.88461538,11.6,12/02/1986,31.01485149,13.01492537,0.064729064
13/02/1986 00:00,-11.23846154,0.4,13/02/1986,34.87128713,15.84158416,0.057093596
14/02/1986 00:00,-10.06923077,4.6,14/02/1986,39.49009901,19.74626866,0.166435644
15/02/1986 00:00,-11.43846154,73.9,15/02/1986,41.5920398,22.34653465,0.117960199
16/02/1986 00:00,-11.86153846,55.7,16/02/1986,48.97029703,28.52238806,0.102871287
17/02/1986 00:00,-14.48461538,13.2,17/02/1986,53.495,36.19402985,0.206847291
18/02/1986 00:00,-13.76923077,7.4,18/02/1986,54.94554455,38.62189055,0.129356436
19/02/1986 00:00,-12.8,2.4,19/02/1986,53.715,36.88613861,0.100447761
20/02/1986 00:00,-10.43846154,4.4,20/02/1986,51.34825871,31.28855721,0.06238806
21/02/1986 00:00,-9.346153846,40.9,21/02/1986,47.88557214,28.245,0.098258706
22/02/1986 00:00,-10.76923077,61.4,22/02/1986,47.38,28.72772277,0.075721393
23/02/1986 00:00,-9.069230769,46.9,23/02/1986,49.98514851,29.02985075,0.064278607
24/02/1986 00:00,-4.876923077,41.8,24/02/1986,52.73134328,29.81683168,0.050841584
25/02/1986 00:00,-3.246153846,17.2,25/02/1986,53.8019802,30.05940594,0.015247525
26/02/1986 00:00,-4.230769231,52.5,26/02/1986,55.86069652,33.09950249,0.03320197
27/02/1986 00:00,-4.923076923,1.4,27/02/1986,51.24623116,30.93034826,0.016633663
28/02/1986 00:00,-2.930769231,23.7,28/02/1986,46.19900498,26.03465347,0.009064039
01/03/1986 00:00,-1.646153846,10.4,01/03/1986,50.28571429,26.39901478,0.004875622
02/03/1986 00:00,-1.692307692,45.7,02/03/1986,54.61083744,30.99502488,0.004009901
03/03/1986 00:00,-1.576923077,10.6,03/03/1986,55.408867,35.37438424,0.020788177
04/03/1986 00:00,-1.615384615,4,04/03/1986,55.43069307,34.05940594,0.021527094
05/03/1986 00:00,-4.130769231,10.8,05/03/1986,55.52216749,32.19900498,0.024306931
06/03/1986 00:00,-9.138461538,67.8,06/03/1986,53.92537313,30.50990099,0.033152709
07/03/1986 00:00,-8.946153846,73.7,07/03/1986,47.68159204,24.63366337,0.071083744
08/03/1986 00:00,-9.384615385,21.5,08/03/1986,51.32512315,26.57142857,0.072610837
09/03/1986 00:00,-6.707692308,22.2,09/03/1986,60.75369458,37.64676617,0.047227723
10/03/1986 00:00,-5.692307692,79.8,10/03/1986,61.20689655,41.4137931,0.188970588
11/03/1986 00:00,-2.107692308,54.6,11/03/1986,58.64356436,39.72413793,0.107941176
12/03/1986 00:00,-2.838461538,9.4,12/03/1986,55.27586207,39.38118812,0.249211823
13/03/1986 00:00,-2.930769231,29.9,13/03/1986,55.0990099,40.61386139,0.314137931
14/03/1986 00:00,-0.430769231,15.2,14/03/1986,54.97524752,39.41871921,0.208423645
15/03/1986 00:00,-0.3,105.4,15/03/1986,56.65517241,38.62561576,0.130738916
16/03/1986 00:00,-0.569230769,13.1,16/03/1986,55.80295567,37.87684729,0.082821782
17/03/1986 00:00,-1.207692308,6.5,17/03/1986,57.18719212,38.26108374,0.063415842
18/03/1986 00:00,-0.3,13.2,18/03/1986,59.58910891,39.26865672,0.19408867
19/03/1986 00:00,0.523076923,81.6,19/03/1986,58.45320197,36.06965174,0.180792079
20/03/1986 00:00,-2.746153846,26,20/03/1986,50.85074627,27.42288557,0.052758621
21/03/1986 00:00,-3.538461538,13.4,21/03/1986,50.9408867,26.21674877,0.019211823
22/03/1986 00:00,-1.815384615,0.4,22/03/1986,56.9950495,30.735,0.001930693
23/03/1986 00:00,-1.007692308,12.8,23/03/1986,62.01485149,33.20895522,0.023316832
24/03/1986 00:00,-2.546153846,31.1,24/03/1986,63.33168317,36.07425743,0.021666667
25/03/1986 00:00,-1.523076923,28.6,25/03/1986,68.75369458,40.40394089,0.005566502
26/03/1986 00:00,4.484615385,29.6,26/03/1986,67.97536946,42.2029703,0.041970443
27/03/1986 00:00,5.276923077,29.4,27/03/1986,67.92118227,40.4679803,0.024236453
28/03/1986 00:00,3.292307692,49.5,28/03/1986,73.52970297,42.43349754,0.008669951
29/03/1986 00:00,6.007692308,7.2,29/03/1986,77.18226601,46.27093596,0.007227723
30/03/1986 00:00,7.161538462,1.7,30/03/1986,75.91625616,46.90640394,0.023069307
31/03/1986 00:00,4.515384615,1.7,31/03/1986,75.49753695,46.17241379,0.024950495
01/04/1986 00:00,5.723076923,1.8,01/04/1986,70.84079602,44.38916256,0.063921569
02/04/1986 00:00,4.269230769,4.1,02/04/1986,66.12315271,43.97524752,0.070295567
03/04/1986 00:00,3.538461538,26.8,03/04/1986,65.63546798,44.00985222,0.130245098
04/04/1986 00:00,5.023076923,5.2,04/04/1986,66.9950495,45.91625616,0.113743842
05/04/1986 00:00,3.030769231,8.9,05/04/1986,67.69306931,46.78217822,0.093627451
06/04/1986 00:00,4.1,29.6,06/04/1986,69.5990099,47.38308458,0.067205882
07/04/1986 00:00,3.992307692,70.8,07/04/1986,72.87128713,48.37623762,0.037352941
08/04/1986 00:00,4.161538462,42.5,08/04/1986,67.11386139,46.77339901,0.062303922
09/04/1986 00:00,3.253846154,50.6,09/04/1986,61.13432836,40.85714286,0.028916256
10/04/1986 00:00,1.430769231,52.1,10/04/1986,61.90640394,38.15270936,0.018921569
11/04/1986 00:00,-0.176923077,125.5,11/04/1986,65.46305419,39.10837438,0.02377451
12/04/1986 00:00,-1.330769231,41.7,12/04/1986,62.73134328,40.81683168,0.083627451
13/04/1986 00:00,0.176923077,25,13/04/1986,64.65517241,40.37438424,0.072892157
14/04/1986 00:00,2.576923077,0.4,14/04/1986,64.72413793,38.96534653,0.140246305
15/04/1986 00:00,4.715384615,16,15/04/1986,60.85074627,40.01485149,0.086568627
16/04/1986 00:00,5,70.6,16/04/1986,59.4729064,40.02475248,0.112058824
17/04/1986 00:00,6.430769231,11.5,17/04/1986,61.34975369,41.02463054,0.095980392
18/04/1986 00:00,5.853846154,18.1,18/04/1986,66.28078818,42.10344828,0.064460784
19/04/1986 00:00,6.1,8.4,19/04/1986,69.45049505,43.98507463,0.077058824
20/04/1986 00:00,7.230769231,39.9,20/04/1986,68.36138614,45.08415842,0.163940887
21/04/1986 00:00,6.692307692,31.7,21/04/1986,65.28217822,42.67980296,0.066323529
22/04/1986 00:00,5.323076923,19.1,22/04/1986,63.65517241,38.87684729,0.019705882
23/04/1986 00:00,5.753846154,44.3,23/04/1986,66.04477612,39.74129353,0.020541872
24/04/1986 00:00,6.484615385,24,24/04/1986,71.26732673,43.18,0.035566502
25/04/1986 00:00,8.661538462,27,25/04/1986,73.93596059,48.30693069,0.060490196
26/04/1986 00:00,9.246153846,26.4,26/04/1986,74.62561576,49.85714286,0.092696078
27/04/1986 00:00,9.115384615,11.8,27/04/1986,74.79802956,50.13861386,0.149261084
28/04/1986 00:00,9.446153846,13.1,28/04/1986,74.10837438,47.6980198,0.084901961
29/04/1986 00:00,8.369230769,10.5,29/04/1986,74.71921182,48.18811881,0.04
30/04/1986 00:00,6.446153846,44.3,30/04/1986,74.67980296,49.37931034,0.09627451
01/05/1986 00:00,8.215384615,28.6,01/05/1986,72.485,48.88118812,0.121133005
02/05/1986 00:00,6.630769231,36.3,02/05/1986,68.88669951,46.69950739,0.04127451
03/05/1986 00:00,6.546153846,7.2,03/05/1986,68.72906404,44.39901478,0.023316832
04/05/1986 00:00,6.053846154,28.6,04/05/1986,73.71921182,45.75369458,0.023251232
05/05/1986 00:00,7.792307692,37.1,05/05/1986,76.04455446,51.11442786,0.072598039
06/05/1986 00:00,7.869230769,23.4,06/05/1986,75.44334975,53.58415842,0.070833333
07/05/1986 00:00,8.538461538,72,07/05/1986,74.59605911,53.07389163,0.069117647
08/05/1986 00:00,7.8,7.8,08/05/1986,72.72906404,52.26865672,0.132598039
09/05/1986 00:00,7.815384615,28,09/05/1986,73.28078818,50.68965517,0.092254902
10/05/1986 00:00,8.538461538,18.1,10/05/1986,72.77114428,50.09852217,0.111911765
11/05/1986 00:00,8.269230769,37.2,11/05/1986,74.88669951,50.39901478,0.091617647
12/05/1986 00:00,8.815384615,7,12/05/1986,74.69458128,52.87128713,0.066127451
13/05/1986 00:00,9.553846154,29.8,13/05/1986,75.27586207,52.08415842,0.085147059
14/05/1986 00:00,10.2,45.3,14/05/1986,74.5270936,52.80693069,0.077058824
15/05/1986 00:00,10.95384615,6.9,15/05/1986,74.27722772,53.74876847,0.148480392
16/05/1986 00:00,11.17692308,39,16/05/1986,74.88669951,54.36453202,0.142892157
17/05/1986 00:00,12.18461538,30.4,17/05/1986,75.53960396,52.75862069,0.222058824
18/05/1986 00:00,14.62307692,68.8,18/05/1986,75.46305419,52.71428571,0.142990196
19/05/1986 00:00,13.23076923,79.1,19/05/1986,74.56435644,52.43842365,0.166176471
20/05/1986 00:00,11.85384615,81.7,20/05/1986,72.75247525,51.49753695,0.090637255
21/05/1986 00:00,10.95384615,56.2,21/05/1986,72.23152709,50.45544554,0.098382353
22/05/1986 00:00,10.93846154,69.2,22/05/1986,71.61881188,50.16256158,0.074264706
23/05/1986 00:00,11.19230769,90.3,23/05/1986,73.89655172,51.5320197,0.041470588
24/05/1986 00:00,13.46923077,53.3,24/05/1986,77.58415842,54.05445545,0.075369458
25/05/1986 00:00,15.14615385,19.6,25/05/1986,78.6453202,55.50990099,0.140735294
26/05/1986 00:00,15.54615385,1.4,26/05/1986,78.04926108,56.67980296,0.158676471
27/05/1986 00:00,16.74615385,9.8,27/05/1986,77.8817734,57.78817734,0.154215686
28/05/1986 00:00,17.40769231,9.9,28/05/1986,81.18226601,58.53694581,0.086715686
29/05/1986 00:00,18.07692308,1,29/05/1986,83.66502463,59.06403941,0.051674877
30/05/1986 00:00,18.45384615,4.6,30/05/1986,85.07881773,60.71782178,0.081372549
31/05/1986 00:00,15.57692308,14.6,31/05/1986,84.95024876,61.31343284,0.086287129
01/06/1986 00:00,13.71538462,46.8,01/06/1986,84.26108374,59.54679803,0.092413793
02/06/1986 00:00,12.7,31.9,02/06/1986,79.68472906,57.0591133,0.065517241
03/06/1986 00:00,11.7,13.1,03/06/1986,80.3960396,56.43842365,0.052955665
04/06/1986 00:00,13.13076923,8.6,04/06/1986,81.44554455,59.97014925,0.191477833
05/06/1986 00:00,13.74615385,12.4,05/06/1986,79.43842365,61.34158416,0.212857143
06/06/1986 00:00,14.53076923,15.4,06/06/1986,80.56157635,61.72277228,0.208564356
07/06/1986 00:00,14.76153846,17.1,07/06/1986,82.0591133,62.01980198,0.160640394
08/06/1986 00:00,15.35384615,71.8,08/06/1986,82.26600985,60.97536946,0.139261084
09/06/1986 00:00,14.96923077,56.9,09/06/1986,82.13793103,60.0591133,0.164729064
10/06/1986 00:00,15.63076923,6.8,10/06/1986,83.19306931,60.60098522,0.269014778
11/06/1986 00:00,14.06923077,21.6,11/06/1986,82.58910891,61.58128079,0.185841584
12/06/1986 00:00,12.30769231,48.6,12/06/1986,82.73762376,59.82673267,0.128128079
13/06/1986 00:00,12.84615385,53.8,13/06/1986,82.51724138,59.08866995,0.057635468
14/06/1986 00:00,14.23076923,28.9,14/06/1986,83.37128713,59.24137931,0.064187192
15/06/1986 00:00,14.56923077,28.9,15/06/1986,85.01477833,60.67487685,0.082857143
16/06/1986 00:00,16.05384615,38.7,16/06/1986,85.8226601,61.92118227,0.097832512
17/06/1986 00:00,15.03076923,15.2,17/06/1986,83.41871921,59.4679803,0.071182266
18/06/1986 00:00,15.42307692,14.5,18/06/1986,83.60891089,58.98019802,0.069064039
